TweetProcessed,Keluhan,Respon,Other
rt kapan pak bdg mulai bangun monorel ayo pak thn dpn pon kalo tata angkut umum blm dilakuk,0.0,0.0,1.0
hari akan jadi hari esok dinkes,0.0,0.0,1.0
natal tahun lebih sedikit orang ibadah thn lalutapi macet lalin lebih parah tahun,1.0,0.0,0.0
jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
jester coba tanya pak bagaimana strat3gi beliau kalau jd gub aceh apa kiat utk bangun aceh,0.0,0.0,1.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
mohon bantu kira dbmp kota bdg kenan baik hotmix jl mars selatan ix,1.0,0.0,0.0
wah tulis larang parkir lho padahal tulis zona bebas pkl banyak pkl nya miris ih,1.0,0.0,0.0
kang jl cibadak sering temu gepeng cukup ganggu mohon tertib thx,1.0,0.0,0.0
jalan samping pos polisi margahayu raya barat arah mtcmaap ga tau nama jalan rusak berat bisa baik,1.0,0.0,0.0
apa sama doraemon doraemil sama2 beri solusi yg manfaat org pisss kang,0.0,0.0,1.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
via tom prmpatan yg dkt taman persib lampu lalulintasnya mati cc kotabdg,1.0,0.0,0.0
mohon bantu air minggu alir babakan sumedang rw10 kiaracondongmasa hari beli 12,1.0,0.0,0.0
saya baru landing bdg nih pak bdg makin bersih apik meski macet paraaah tp ttp luaaarr biaassaa,0.0,0.0,1.0
pak banyak mobil plat b buang sampah sembaranagan saya moto yg buang sampah barangan sedang kagok bawa motor,1.0,0.0,0.0
asliiiii hari2 akhir bandung harap temu kang,0.0,0.0,1.0
rt 1336 rt breakingnews bakar pasar kopo sayat unit luncur tkp damkar,0.0,0.0,1.0
rt via tom prmpatan yg dkt taman persib lampu lalulintasnya mati cc kotabdg,1.0,0.0,0.0
udah jumpa dgn sosok arsitek idola jangan malasmalas fankalo malas udahlah pulang kampung aja sana,0.0,0.0,1.0
knpa air daerah sy lebih 2minggu nga ngalir no langgan 00102280250,1.0,0.0,0.0
pa usul ngak ada lurah aset milik nya lebih banyakkorupsimohon jawab pa,0.0,0.0,1.0
1 sebentar new year sy simpan sampah fireworks ghu tahun lalu jatuh rumah,0.0,0.0,1.0
2 ayah sempat depresi drop lia minggu lebih beliau gak mau jalan2 jauh lebih senang rumah,0.0,0.0,1.0
3 lagi kalau sini new year macet stuck gak kemana2 pariwisata korban tuan rumah bandung pak,1.0,0.0,0.0
5 bagaimana atur pasang fireworks apa kaji speaker masjid pernah atur kalau hura2 bebas,1.0,0.0,0.0
6 atau memang sekarang orang2 lebih nyaman dengar fireworks rave party jedak jeduk telinga nama allah,1.0,0.0,0.0
7 apa kalau memang kirim buat wisata palestine suriah irak timteng fireworksnya lebih dahsyat,0.0,0.0,1.0
8 atur fireworks bagaimana kalau lihat sudah2 asal mampu beli bebas pasang siapa kapan,1.0,0.0,0.0
pak bingit harga somay turun masa skrg beli hiji sarebu ga dapet atuh paaa,0.0,0.0,1.0
1532 rt ada pohon tumbang depan lp sukamiskin timpa motor cc damkar,1.0,0.0,0.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
rt 1532 rt ada pohon tumbang depan lp sukamiskin timpa motor cc damkar,1.0,0.0,0.0
wartabdg via pohon tumbang jl ah nasution dpn lptq provjabar damkar damkar,1.0,0.0,0.0
terima kasih atas perhati semua lbh dr 30 bolong besar,0.0,0.0,1.0
wartabdg via gedebage hujan besar genang air mulai serang siap2 banjir pantau langsung dr bus,1.0,0.0,0.0
rt bdg wartabdg via pohon tumbang jl ah nasution dpn lptq provjabar damkar damkar,1.0,0.0,0.0
1558 rt manz48 kondisi kini jalan rumah sakit ujung berung banjir sebet cc,1.0,0.0,0.0
wartabdg via manz48 kondisi kini jalan rumah sakit ujung berung banjir sebet,1.0,0.0,0.0
banjir empat gedebage hujan deras ada solusi pak depa cuacabdg sikonbdg,1.0,0.0,0.0
pa kondisi jl pamekar raya rw 4 tiap hjn gin terus,1.0,0.0,0.0
sma sma sya mohon thn 2016 baik salur drainase jln pamekar raya lanjut trmakasih,1.0,0.0,0.0
kang pilkada taun depan bakal panas mau tanya aja dki 1 jabar 1 apa tetap bandung makasih,0.0,0.0,1.0
sampah rw 01 kel sukasari kec sukarasa jlpicung jarang angkut tps tumpuk bakar,1.0,0.0,0.0
tetap bdg pr banyak buat nikmat anak cucu,0.0,0.0,1.0
rt fazri tetap bdg pr banyak buat nikmat anak cucu,0.0,0.0,1.0
insankamil kang bangun jakarta sisi tata kelola kota perintah bang sisi tata kelola niaga,0.0,0.0,1.0
dah 1 bln air disariwates 2 kel ankid ga ngocor2 gmn ini00208550830,1.0,0.0,0.0
jl pluto raya masuk gerbang margahayu banjirmohon ditindaklanjuti,1.0,0.0,0.0
rt insankamil kang bangun jakarta sisi tata kelola kota perintah bang sisi tata,0.0,0.0,1.0
rt bdg wartabdg via manz48 kondisi kini jalan rumah sakit ujung berung banjir sebet,1.0,0.0,0.0
rt insankamil kang bangun jakarta sisi tata kelola kota perintah bang sisi tata,0.0,0.0,1.0
rt insankamil kang bangun jakarta sisi tata kelola kota perintah bang sisi tata,0.0,0.0,1.0
bis damri ugal ugalan macet jl pungkur d7637ab,1.0,0.0,0.0
pak emng tarif angkot dri leuwi panjang rshs nyampe 15rbu yaa damri kann 5rbu angkot smpe 3x lipat pak,1.0,0.0,0.0
rt bdg wartabdg via manz48 kondisi kini jalan rumah sakit ujung berung banjir sebet,1.0,0.0,0.0
kalo resepsi nikah trs nutup bagi seluruh badan jalan teh kang,1.0,0.0,0.0
maaf mau tanya t4 rezqi air pdam sdh ngocor krn t4 blm,1.0,0.0,0.0
maaf mau tanyadit4 caca air pdam nya sdh ngocor krn dit4 blm,1.0,0.0,0.0
rt via tom prmpatan yg dkt taman persib lampu lalulintasnya mati cc kotabdg,1.0,0.0,0.0
jl sukajadi kalo malem suka warga yg buang sampah pinggir jalan tuh pa colek sukajadi,1.0,0.0,0.0
pak punten jln marga cinta slalu banjir kieu pak,1.0,0.0,0.0
terahir ngocor teh hari senin kemarin hrs ngetwit sedih yah,1.0,0.0,0.0
rt bdg wartabdg via pohon tumbang jl ah nasution dpn lptq provjabar damkar damkar,1.0,0.0,0.0
banjir gede bage emang yg besar tangan minggu 2016,1.0,0.0,0.0
rt bdg wartabdg via pohon tumbang jl ah nasution dpn lptq provjabar damkar damkar,1.0,0.0,0.0
beliau tetap bdg pr banyak buat nikmat anak cucu kelak,0.0,0.0,1.0
teu ngocor,1.0,0.0,0.0
bandung kl angkotyg negor siapa,0.0,0.0,1.0
saya tanya bbrp ama kang gmn air bersih bandung apbd bandung mslh kota kreatifbelajar,0.0,0.0,1.0
rt bandung kl angkotyg negor siapa,0.0,0.0,1.0
pak rumah bumi panyileukan banjir sebet makin kesini makin parah,1.0,0.0,0.0
rt siap yuk teman2 pilahsampah nya dulu biar gak semua kirim tpa kurang sejak rumah tangga kita,0.0,0.0,1.0
rt tim patroli bersih foto patroli moga warga yg buang sampah sembarang cc ht,0.0,0.0,1.0
pak angka macet udah meningkatcoba atuh angkot dikirangan dikitmungkin kurang kemactan,1.0,0.0,0.0
rt bersih nyaman tertib bandungbersih jaga bersih buang sampah pd tempat cc https,0.0,0.0,1.0
rt pak rumah bumi panyileukan banjir sebet makin kesini makin parah,1.0,0.0,0.0
rt bersih nyaman tertib bandungbersih jaga bersih buang sampah pd tempat cc https,0.0,0.0,1.0
klo kasih saran sptnya jalur selokan sini bnyk yg buntu air jd tdk ngalir trm kasih,1.0,0.0,0.0
warga jl babakan sari situ lapang yg biasa sebut lapang radar tiap mlm suka pakai mojok gelap,1.0,0.0,0.0
makasih beliau tetap bdg pr banyak buat nikmat anak cucu kelak,0.0,0.0,1.0
makasih beliau tetap bdg pr banyak buat nikmat anak cucu kelak,0.0,0.0,1.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
mantap kang bsk,0.0,0.0,1.0
kg emil drainase gedebage bruk sekali mnjdi bnjir hrp d perhatikanmnjdi pr slnjuty,1.0,0.0,0.0
mohon pa klo pasang lampu2 biar rada cabang hehehe hatur nuhun pa,0.0,0.0,1.0
rt jadi bicara gampong bangun teknologi informasi amp komunikasi politeknik aceh,0.0,0.0,1.0
duh siliwangi makin macet nih pak kalo ain lahan parkir pada mungkin lebih atur biar ga parkir pinggir jalan,1.0,0.0,0.0
siap jd tahun baru ad giat positive,0.0,0.0,1.0
punten pis abdi tos kumawantunkota bandung meni asa lebar copet taman masjid raya bandung,1.0,0.0,0.0
buat skrg lebih rapih sih pa gasibu tp aja jadi gitu sieun pa jadina ibu siga nu linglung,0.0,0.0,1.0
bandung salah satu kota yg ramah pejal kaki jd ga ribet klo mau jalan kaki makasih pak,0.0,0.0,1.0
rt 507 bandung salah satu kota yg ramah pejal kaki jd ga ribet klo mau jalan kaki makasih pak,0.0,0.0,1.0
kapan rencana cicaheum ujung berungsekarang bandung timur makin padat,1.0,0.0,0.0
sdh saat lalin bdg banyak jalan satu arah lebarin ga mungkin mobil makin banyak,1.0,0.0,0.0
wacana yg lalu jalur kereta alih atas jalan raya ndak jadi pak tahun 2016 tahun bangun beberapa flyoverundepas,0.0,0.0,1.0
naha les upam statsion parkir 5 menit pertama 3000 rupiah,1.0,0.0,0.0
tpi msih banyak oknum polisi pak yg suka razia bodongtnpa surat perintah incar plat daerah luar buat nyari pungli,1.0,0.0,0.0
knp yah kalo pak ngepublish keren bdg skrg disangkut2in ama 2017 atw ri1 bliau mau fokus dibdg smua indah pd wktnya,0.0,0.0,1.0
moga alih fungsi jadi tempat dagang kaki lima atau parkir motor kang,0.0,0.0,1.0
rt knp yah kalo pak ngepublish keren bdg skrg disangkut2in ama 2017 atw ri1 bliau mau fokus dibdg smua indah,0.0,0.0,1.0
pak kemaren sy jalan trotoar jl riau banyak bangku panjang yg posisi terlalu tengah malah hambat pejal kaki,1.0,0.0,0.0
udh pd gr aja tuh rt knp klo pak ngepublish keren bdg skrg disangkut2in ama 2017 atw ri1bliau mau fokus dibdg,0.0,0.0,1.0
salah satu saran biar ga macet pa parkir jadi 50rbjam geura,0.0,0.0,1.0
rt pak kemaren sy jalan trotoar jl riau banyak bangku panjang yg posisi terlalu tengah malah hambat,1.0,0.0,0.0
pa bade narosupami komunitas yayasan tuna rungu bandung pa nya hatur nuhun,0.0,0.0,1.0
kirmir jebol rw 07 kel cigending terjang air bah sore tadi bkm cgd 081320531700,1.0,0.0,0.0
kurniawan ojoeda btp lg capture yg simpan,0.0,0.0,1.0
rt udh pd gr aja tuh rt knp klo pak ngepublish keren bdg skrg disangkut2in ama 2017 atw ri1b,0.0,0.0,1.0
mohon pa denda yg buang sampah bandel sangat org2nya,1.0,0.0,0.0
rajin bilang insyaaallah pak nabi sulaiman pernah gagal suatu niat baik ucap insyaaallah,0.0,0.0,1.0
kang kira2 knp pasar tradisional orang2 kayak yg suka kondisi banyak sampah barau biasa mental ilmu,1.0,0.0,0.0
kang satgas yg tarik retribusi atas atur saena dikumahakeun cc,1.0,0.0,0.0
ulah disadiakeun parkir kang ngarah pengunjungna numpak angkot mact ku parkir sisi jalan,1.0,0.0,0.0
rt kali urus dgn birokrasi tahun 2015 lihat kerja sebut peringkat 1,0.0,0.0,1.0
bagai turis lokal bandung yg sk belanja makan pakai hotel emis msh bnyk amen liar kaki5 dimana2,1.0,0.0,0.0
siap pak sekali tahun baru sana tong sampah ready pak jd aman klo buang sampah,0.0,0.0,1.0
pa kalau akod bandung kapan ada pak,0.0,0.0,1.0
tempat romantis udh ain sama pa wali mun jomblo keneh mah percuma,0.0,0.0,1.0
yupz betul lapor dmn kapan sama bukti2 ny biar jd ajar,0.0,0.0,1.0
blm ngocor udah 7 hari hampir semua warga entah kapan nih pdam begini,1.0,0.0,0.0
pa ari jln layang kopo kapan dibanguntiap hari macet pisankapan jl kopo lebar,1.0,0.0,0.0
pa buat jalur khusus motor angkotpake separator kaya busway jkt skrgspy ngak semrawut pisanjadi bdg tertib,1.0,0.0,0.0
rt udah jgn komplain kalo macet masuk lewat pasteur nuhun,0.0,0.0,1.0
rt lapor pak mobil ni 2x buang sampah pinggir jalan panjang jalan sersan bajuri no 24,1.0,0.0,0.0
teu kedah typo oge atuh pa greener and smarter bansung,0.0,0.0,1.0
kang punten jlastana anyar caket lampu merah belok ka statsion sok aya ibu2 sareng orok obo trotoar karu kang,1.0,0.0,0.0
pak suka jadi geleuh mantan sendiri asa hinyai padahal dulu teh saling cinta,0.0,0.0,1.0
pak sy tinggal jl garu bbk sari kircon udah 1 minggu lebih air ledeng ngga ngalir sy udah lapor lebih 3 x pa,1.0,0.0,0.0
pak kalau pak polisi buang sampah sembarang jalan buang puntung roko maha,1.0,0.0,0.0
rencana bikin trotoar full ac ga kanghahaha,0.0,0.0,1.0
malam pak sebenernya mushola mall bandung atur khusus gak,0.0,0.0,1.0
pak bukan warga bandung kagum bapak selain suka sering nulis boleh ngobrol pak kapankapan,0.0,0.0,1.0
suka khayal maklum jomblo kalau jmbtn pasupati hias pake tanam atw lampu lumayan cuci mata kalau mct dr sukajadi,0.0,0.0,1.0
pak mau tanya klo mau naek bandros dmn mohon informasi bpk yg baik amp ganteng turis asal banten soal,0.0,0.0,1.0
rt sama warga rw 06 amp 07 antisipasi genang air kala hujan banyak lubang resap biopori cc,0.0,0.0,1.0
ledeng jln raya ujungberung nyaris satu tahun ngocor berkali2 lapor dtng tugas tdk baik,1.0,0.0,0.0
asslkm pak masyarakat kota bandung sangat harap bapak tetap sama masyarakat kota bandung jawa barat,0.0,0.0,1.0
pak nu jomblo tp hoyong taun baru sareng kabogoh maha,0.0,0.0,1.0
rif pernah minta cetak ulang sppt pbb butuh minggu waktu kpp cukup antri kurang dr 1 jam,1.0,0.0,0.0
rt bna saya tanya bbrp ama kang gmn air bersih bandung apbd bandung mslh kota kreatifbelajar,0.0,0.0,1.0
1 minggu lebih jl garu 4 bbk sari kircon air tdk alir sama sekali sy udah bbrp kali lapor badak singa,1.0,0.0,0.0
emang pa daerah ngocor2 wae ari bayar mah kudu tiap bulan,1.0,0.0,0.0
iya pa sekali jalur pipa yg d jln cijawura hilir d bwh jmbtn ngalangin jd mampet kali nya,1.0,0.0,0.0
seperti daerah pasanggrahan ujungberung paling rajin mati lampu pak wali hari sj sdh kali skrggelapgulita,1.0,0.0,0.0
rt bna saya tanya bbrp ama kang gmn air bersih bandung apbd bandung mslh kota kreatifbelajar,0.0,0.0,1.0
sy mau tanyakankalau utk saran tanya ttg kota bandung kan kalau kabupaten bandung,0.0,0.0,1.0
bpk mohon ditindaklanjuti pkl depan sma yas sekolah jadi tutup pa haturnuhun,1.0,0.0,0.0
kang bus damri yg keluar asap hitam tebal d7833aa sungguh sayang thanks,1.0,0.0,0.0
dibubat sama kang kasi ibu n ade rumah kalau air kadang suka mati 12 minggu,1.0,0.0,0.0
bpk tlng pa ditindaklanjuti pkl pgn ngelapor beberapa pkl yg tak pantas jual barang haram,1.0,0.0,0.0
maaf pa kalo tdk sopan salah satu jalan bpk merespon mslh pkl yg tutup sklh,1.0,0.0,0.0
sekali maaf pa ganggu sampai aspirasi pa mohon ditindaklanjuti masalah pa,0.0,0.0,1.0
sy malah lbh taun ga prbaikn tp tetep hrs bayar padahal ga ngalir sma skali kn hrsnya cm byr abodemen aja,1.0,0.0,0.0
kaya solusi sana bikin lubang resap banyak kangminimal buat tampung volume air smntara,0.0,0.0,1.0
ass sy siswi smpn35 akses jalan tuju sekolah rusak pak mohon bantu nya terimakasih nya,1.0,0.0,0.0
ass pak sy siswi smpn35 bdg akses jalan sy tuju k sklh rusak pak mohon bantu nya terimakasih nya wassalam,1.0,0.0,0.0
nardi daerah pasteur sama cikutra sekarang dah gak banjir,0.0,0.0,1.0
no 00102280250 knp air pdam blm ngalir 2 minggu padahal lapor pdam,1.0,0.0,0.0
sampe skg tindak nih pdam minggu air tdk keluar sekali perhati,1.0,0.0,0.0
air rumah tetangga rumah keluar 4 hari lokasi gg moch nawawi iii no25 cicadas,1.0,0.0,0.0
sy sdh adu 2x krn air rumah sy ga ngalirtp skrng air blm mengalirblm tugas pdam yg mmeriksa rmh,1.0,0.0,0.0
hatihati jalan lubang jl sutami depan hotel zodiak bdg,0.0,0.0,1.0
ass pagi pasaya bosen dgn komplain pdam tiap minggutiap komplain baru ngocor tp klo engga ngocor mhn perhati nya pa,1.0,0.0,0.0
mau tanya apa kab bandung barat tdk twitternya banyak yg complain soal kbb tuh,0.0,0.0,1.0
edi 0721 lapor masalah pdam tempat alir padahal air tetangga alir id pel 00604400810 cc,1.0,0.0,0.0
sami teu acan ngocor hoyong ee oge malarian spbu,1.0,0.0,0.0
kang abi bade ka setasiun bandung caket lewat mana lamun ti arah garut maklum nembean tos lam kalimantan,0.0,0.0,1.0
pak klo little bandung yg seoul kapan resmi atuh rencana bln 10 tp teu aya infona diantos htr nuhun,0.0,0.0,1.0
tanggulang atuh pak pdam solusi apa teh da sesah teu aya cai mah ripuh rujit sedih,1.0,0.0,0.0
kang gmn tangan copet2 yg msh brkeliaran angkot caheumciroyom pcr sy smpai 3x ktmu copetny trkhr ancam mrka,1.0,0.0,0.0
rt hatihati jalan lubang jl sutami depan hotel zodiak bdg,0.0,0.0,1.0
daerah mana cc rt kapan daerah sini cemar limbah pabrik,1.0,0.0,0.0
supados tepat saena tempatkeun sniper andal kanggo ngajagi t5 sampah eta nembe msyrkt patuh,0.0,0.0,1.0
cibereum cek selokan depan honda jabar daerah mana cc rt vemylwahyugi kapan,0.0,0.0,1.0
hari akan jadi hari esok dinkes,0.0,0.0,1.0
kang hasil bangun trotoar depan riau junction beres alhasil tempat pejal kaki kotor,1.0,0.0,0.0
knapa air ledeng pdam musim hujan gin gak ngalir berharihari jalan pacul babakansari lapor,1.0,0.0,0.0
pipa bocor rw03 kelsadangserang mohon tindaklanjut,1.0,0.0,0.0
pak penasaran bola2 batu trotoar fungsi khusus hias aja takut ngagorolong p,0.0,0.0,1.0
rt daerah mana cc rt kapan daerah sini cemar limbah pabrik,1.0,0.0,0.0
rt daerah mana cc rt kapan daerah sini cemar limbah pabrik,1.0,0.0,0.0
troatoarna janten sae mung seeur nu icalan tambih betah sapertos jl ibrahim adjie,0.0,0.0,1.0
sdh jalan 3th panjang stnk r4 selalu blokir kendara yg sama apa dg samsat bandung tngh,1.0,0.0,0.0
jaga trotoar waspada sama lapakgerobaktenda pkl lintas jl riau,1.0,0.0,0.0
lt diri butuh lampu jalan raya moga jajar bupati menang mewujudkanya sedih jomblo takut begal jalan eh,0.0,0.0,1.0
live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
on periscope harap pak atas resmi trotoar baru jl riau jalan,0.0,0.0,1.0
matsumoto arti ngontrak laporlapor dulu sekali minta nope rw nya,0.0,0.0,1.0
resmi trotoar jln riau,0.0,0.0,1.0
rt resmi trotoar jln riau,0.0,0.0,1.0
apa benar nya dgn jalur sukasari surya sumantriair nya jarang ngocor punten d perhatoskeun bosen komplain wae,1.0,0.0,0.0
malam pulang dr cikutra lewat pahlawan pjunya dr simp suci hingga tmp kok padam,1.0,0.0,0.0
tim bingor bersih salur air jlcigending rw 09 senin 281215,0.0,1.0,0.0
rt resmi trotoar jln riau,0.0,0.0,1.0
rt tim bingor bersih salur air jlcigending rw 09 senin 281215 https,0.0,1.0,0.0
rt malam pulang dr cikutra lewat pahlawan pjunya dr simp suci hingga tmp kok padam,1.0,0.0,0.0
sedang pa fo jalan re martadinata lalu lintas padat rayap soal liatin pa walkot,0.0,0.0,1.0
bapak walikota apa kendala yg utk kurang jumlah kendara pribadi kota bandung,0.0,0.0,1.0
resmi jalur pedestrian jalan martadinata,0.0,0.0,1.0
rt resmi jalur pedestrian jalan martadinata,0.0,0.0,1.0
rt resmi jalur pedestrian jalan martadinata,0.0,0.0,1.0
1126 bongkar lapak pkl tugas kawasan camat bojongloa kaler via satriadi,0.0,1.0,0.0
punten bbrpa bagi air mancur lampu tmn vanda tdk nyalamhn baik pacc,1.0,0.0,0.0
rt tim bingor bersih salur air jlcigending rw 09 senin 281215 https,0.0,1.0,0.0
rt resmi jalur pedestrian jalan martadinata,0.0,0.0,1.0
haduh pak parkir sembarang depan honda merdeka ganggu hak,1.0,0.0,0.0
pa sy bkn ktp d kecbdg kidul liat bp2 seragam hijautua lg nntn yg pd foto ktp smbl ddk lg apa y kedul wkwk,0.0,0.0,1.0
kang resmi pedestrian jalan riau wajah baru,0.0,0.0,1.0
pak planter box jl sukarno hatta buat kecil2 amp jarang2 yah knp tdk buat yg panjang tanam jg byk yg mati,1.0,0.0,0.0
lapor pa lampu lalu lintas bkr pas empat jalan galunggung mati,1.0,0.0,0.0
dago macet ngga polisi yg cuma polisi gopek banyak bgt tiap belok preman,1.0,0.0,0.0
kang kedahna aya cctv tiap jalan meh langgar motor naek trotoar pd kapok eta nu d gatsu tsmseskoad tos raretak kang,1.0,0.0,0.0
trm ksh info lampu tl wenang kotabdg,0.0,0.0,1.0
lalinbdg 1205 lampu merah telkom gasibu ga jalan imbas macet parah cc kotabdg,1.0,0.0,0.0
rt lalinbdg 1205 lampu merah telkom gasibu ga jalan imbas macet parah cc kotabdg,1.0,0.0,0.0
rt lalinbdg 1205 lampu merah telkom gasibu ga jalan imbas macet parah cc kotabdg,1.0,0.0,0.0
rt lalinbdg 1205 lampu merah telkom gasibu ga jalan imbas macet parah cc kotabdg,1.0,0.0,0.0
rt lalinbdg 1205 lampu merah telkom gasibu ga jalan imbas macet parah cc kotabdg,1.0,0.0,0.0
restabesbdg polisi gopek nya dpn borromeus,0.0,0.0,1.0
kotabdg kotabdg pkl pernah bersih amp dtg jl burung tungku sampai tutup jln,1.0,0.0,0.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
gimana tukang baso batagor baju lain2 dagang ga balik mengokupansi trotoar riau kang juga nu sok parkir didinya,1.0,0.0,0.0
rt 1126 bongkar lapak pkl tugas kawasan camat bojongloa kaler via satriadi,0.0,1.0,0.0
rumah keluarga jalanbabakan sari 270 3 minggu air pdam mengalirtetangga yg normal,1.0,0.0,0.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
pa trotoar teh bnyk yg disimpenan pot tanam pdhl trotoar sempit akhrnya pejal kaki hrs jln d aspal,1.0,0.0,0.0
rt lalinbdg 1205 lampu merah telkom gasibu ga jalan imbas macet parah cc kotabdg,1.0,0.0,0.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
dekat tiga a yani ibrahim adjie depan eks matahari,0.0,0.0,1.0
rt live on periscope harap pak atas resmi trotoar baru jl riau jalan lain d,0.0,0.0,1.0
